resolution_id,artifact,artifact_type,location,raw_citation,source_id,resolution_status,reference_occurrence_count,reference_title,data_cut,schema_version
CIT-FINAL-01251,plan2.md,Markdown,line=71,[712],712,resolved,1,News Details,2026-09-10,2.0.0
CIT-FINAL-01252,plan2.md,Markdown,line=71,[713],713,resolved,1,"Viridian Therapeutics, Inc. - Viridian Therapeutics Announces Positive Long-Term Durability Data from the Veligrotug Phase 3 THRIVE Clinical Trial in Patients with Active Thyroid Eye Disease (TED)",2026-09-10,2.0.0
CIT-FINAL-01253,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=2;shape=SOURCE_FOOTER_02,[728],728,resolved,1,TEPEZZA (teprotumumab-trbw) current prescribing information,2026-09-10,2.0.0
CIT-FINAL-01254,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=2;shape=SOURCE_FOOTER_02,[729],729,resolved,1,Tepezza EPAR,2026-09-10,2.0.0
CIT-FINAL-01255,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=2;shape=SOURCE_FOOTER_02,[731],731,resolved,1,MHRA approves teprotumumab as the first UK treatment for adults with moderate-to-severe TED,2026-09-10,2.0.0
CIT-FINAL-01256,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=2;shape=SOURCE_FOOTER_02,[735],735,resolved,1,Tepezza deliberation and review report,2026-09-10,2.0.0
CIT-FINAL-01257,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=2;shape=SOURCE_FOOTER_02,[780],780,resolved,1,"A Multicenter, Double-Masked, Placebo-Controlled, Efficacy And Safety Study Of RV 001, An Insulin-Like Growth Factor-1 Receptor (IGF-1R) Antagonist Antibody (Fully Human), Administered Every 3 Weeks (q3W) By Intravenous (IV) Infusion In Patients Suffering From Active Thyroid Eye Disease (TED)",2026-09-10,2.0.0
CIT-FINAL-01258,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=2;shape=SOURCE_FOOTER_02,[1],1,resolved,1,Programs - Lycia Therapeutics,2026-09-10,2.0.0
CIT-FINAL-01259,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=2;shape=SOURCE_FOOTER_02,[2],2,resolved,1,Graves Disease · Phase I (2025-524053-14-00) | CTIS.eu,2026-09-10,2.0.0
CIT-FINAL-01260,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=2;shape=SOURCE_FOOTER_02,[6],6,resolved,1,Pipeline & Programs - Merida Biosciences,2026-09-10,2.0.0
CIT-FINAL-01261,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=2;shape=SOURCE_FOOTER_02,[7],7,resolved,1,NEXUS Study: A Study to Test Single and Multiple Doses of MER511 Given to Adults With Graves' Disease,2026-09-10,2.0.0
CIT-FINAL-01262,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=2;shape=SOURCE_FOOTER_02,[8],8,resolved,1,OR31-05 Specific and Deep Depletion of anti-TSHR Autoantibodies for the Treatment of Graves’ and Thyroid Eye Disease,2026-09-10,2.0.0
CIT-FINAL-01263,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=2;shape=SOURCE_FOOTER_02,[898],898,resolved,1,"A Phase 1, First-in-Human, Placebo-Controlled, Single and Multiple Ascending Dose Study to Evaluate Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Immunogenicity of Intravenous and Subcutaneous Administration of MER511 in Adults With Graves' Disease",2026-09-10,2.0.0
CIT-FINAL-01264,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=2;shape=SOURCE_FOOTER_02,[373],373,resolved,1,LUMVOA (veligrotug-vvze) Prescribing Information,2026-09-10,2.0.0
CIT-FINAL-01265,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=2;shape=SOURCE_FOOTER_02,[726],726,resolved,1,BLA 761530 approval letter for LUMVOA,2026-09-10,2.0.0
CIT-FINAL-01266,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=5;shape=SOURCE_FOOTER_05,[728],728,resolved,1,TEPEZZA (teprotumumab-trbw) current prescribing information,2026-09-10,2.0.0
CIT-FINAL-01267,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=5;shape=SOURCE_FOOTER_05,[373],373,resolved,1,LUMVOA (veligrotug-vvze) Prescribing Information,2026-09-10,2.0.0
CIT-FINAL-01268,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=5;shape=SOURCE_FOOTER_05,[726],726,resolved,1,BLA 761530 approval letter for LUMVOA,2026-09-10,2.0.0
CIT-FINAL-01269,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=5;shape=SOURCE_FOOTER_05,[729],729,resolved,1,Tepezza EPAR,2026-09-10,2.0.0
CIT-FINAL-01270,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=5;shape=SOURCE_FOOTER_05,[751],751,resolved,1,Official search record: Tepezza reimbursement/access—EU/EEA,2026-09-10,2.0.0
CIT-FINAL-01271,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=5;shape=SOURCE_FOOTER_05,[747],747,resolved,1,Official search record: Lumvoa authorization—EU/EEA,2026-09-10,2.0.0
CIT-FINAL-01272,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=5;shape=SOURCE_FOOTER_05,[731],731,resolved,1,MHRA approves teprotumumab as the first UK treatment for adults with moderate-to-severe TED,2026-09-10,2.0.0
CIT-FINAL-01273,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=5;shape=SOURCE_FOOTER_05,[732],732,resolved,1,Teprotumumab for treating thyroid eye disease (deferred appraisal of D1) [ID6756],2026-09-10,2.0.0
CIT-FINAL-01274,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=5;shape=SOURCE_FOOTER_05,[733],733,resolved,1,Teprotumumab for treating thyroid eye disease—draft guidance consultation,2026-09-10,2.0.0
CIT-FINAL-01275,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=5;shape=SOURCE_FOOTER_05,[749],749,resolved,1,Official search record: Lumvoa authorization/access—United Kingdom,2026-09-10,2.0.0
CIT-FINAL-01276,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=5;shape=SOURCE_FOOTER_05,[745],745,resolved,1,Official search record: Tepezza authorization—South Korea,2026-09-10,2.0.0
CIT-FINAL-01277,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=5;shape=SOURCE_FOOTER_05,[746],746,resolved,1,Official search record: Tepezza reimbursement/access—South Korea,2026-09-10,2.0.0
CIT-FINAL-01278,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=5;shape=SOURCE_FOOTER_05,[750],750,resolved,1,Official search record: Lumvoa authorization/reimbursement—South Korea,2026-09-10,2.0.0
CIT-FINAL-01279,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=5;shape=SOURCE_FOOTER_05,[735],735,resolved,1,Tepezza deliberation and review report,2026-09-10,2.0.0
CIT-FINAL-01280,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=5;shape=SOURCE_FOOTER_05,[736],736,resolved,1,List of Approved Drugs (Tepezza row),2026-09-10,2.0.0
CIT-FINAL-01281,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=5;shape=SOURCE_FOOTER_05,[752],752,resolved,1,Official search record: Tepezza reimbursement/access—Japan,2026-09-10,2.0.0
CIT-FINAL-01282,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=5;shape=SOURCE_FOOTER_05,[748],748,resolved,1,Official search record: Lumvoa authorization—Japan,2026-09-10,2.0.0
CIT-FINAL-01283,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=9;shape=SOURCE_FOOTER_09,[807],807,resolved,1,"A Phase 3, Randomized, Double-Masked, Placebo-Controlled, Parallel-Group, Multicenter Study Evaluating Teprotumumab (HZN-001) Treatment in Subjects With Active Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-01284,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=9;shape=SOURCE_FOOTER_09,[829],829,resolved,1,"A Safety, Tolerability, and Efficacy Study of Veligrotug, a Humanized Monoclonal Antibody Directed Against the IGF-1 Receptor in Subjects With Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-01285,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=9;shape=SOURCE_FOOTER_09,[844],844,resolved,1,"A Phase III, Randomized, Double-Masked, Placebo-Controlled, Multicenter Study to Evaluate the Efficacy, Safety, Pharmacokinetics, and Pharmacodynamics of Satralizumab in Participants With Moderate-to-Severe Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-01286,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=9;shape=SOURCE_FOOTER_09,[845],845,resolved,1,"A Randomized, Double-masked, Placebo-controlled Safety, Tolerability, and Efficacy Study of VRDN-001, a Humanized Monoclonal Antibody Directed Against the IGF-1 Receptor, in Participants With Chronic Thyroid Eye Disease (TED)",2026-09-10,2.0.0
CIT-FINAL-01287,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=9;shape=SOURCE_FOOTER_09,[849],849,resolved,1,"A Phase III, Randomized, Double-Masked, Placebo-Controlled, Multicenter Study to Evaluate the Efficacy, Safety, Pharmacokinetics, and Pharmacodynamics of Satralizumab in Participants With Moderate-to-Severe Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-01288,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=9;shape=SOURCE_FOOTER_09,[853],853,resolved,1,"A Phase 2, Proof-of-Concept, Randomized, Double-Masked, Placebo-Controlled Study to Determine the Efficacy and Safety of LASN01 in Patients With Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-01289,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=10;shape=SOURCE_FOOTER_10,[817],817,resolved,1,"A Phase 4, Randomized, Double-masked, Placebo-controlled, Multicenter Trial to Evaluate the Efficacy and Safety of TEPEZZA® in Treating Patients With Chronic (Inactive) Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-01290,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=10;shape=SOURCE_FOOTER_10,[829],829,resolved,1,"A Safety, Tolerability, and Efficacy Study of Veligrotug, a Humanized Monoclonal Antibody Directed Against the IGF-1 Receptor in Subjects With Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-01291,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=10;shape=SOURCE_FOOTER_10,[831],831,resolved,1,"A Phase 2b, Randomized, Double-Mask, Placebo-Controlled, Study to Evaluate the Safety, Pharmacokinetics and Efficacy of Linsitinib in Subjects With Active, Moderate to Severe Thyroid Eye Disease (TED)",2026-09-10,2.0.0
CIT-FINAL-01292,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=10;shape=SOURCE_FOOTER_10,[849],849,resolved,1,"A Phase III, Randomized, Double-Masked, Placebo-Controlled, Multicenter Study to Evaluate the Efficacy, Safety, Pharmacokinetics, and Pharmacodynamics of Satralizumab in Participants With Moderate-to-Severe Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-01293,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=10;shape=SOURCE_FOOTER_10,[859],859,resolved,1,"A Randomized, Controlled, Safety and Tolerability Study of VRDN-001, a Humanized Monoclonal Antibody Directed Against the IGF-1 Receptor, in Participants With Thyroid Eye Disease (TED)",2026-09-10,2.0.0
CIT-FINAL-01294,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=11;shape=SOURCE_FOOTER_11,[1],1,resolved,1,Programs - Lycia Therapeutics,2026-09-10,2.0.0
CIT-FINAL-01295,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=11;shape=SOURCE_FOOTER_11,[2],2,resolved,1,Graves Disease · Phase I (2025-524053-14-00) | CTIS.eu,2026-09-10,2.0.0
CIT-FINAL-01296,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=11;shape=SOURCE_FOOTER_11,[6],6,resolved,1,Pipeline & Programs - Merida Biosciences,2026-09-10,2.0.0
CIT-FINAL-01297,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=11;shape=SOURCE_FOOTER_11,[8],8,resolved,1,OR31-05 Specific and Deep Depletion of anti-TSHR Autoantibodies for the Treatment of Graves’ and Thyroid Eye Disease,2026-09-10,2.0.0
CIT-FINAL-01298,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=11;shape=SOURCE_FOOTER_11,[7],7,resolved,1,NEXUS Study: A Study to Test Single and Multiple Doses of MER511 Given to Adults With Graves' Disease,2026-09-10,2.0.0
CIT-FINAL-01299,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=11;shape=SOURCE_FOOTER_11,[898],898,resolved,1,"A Phase 1, First-in-Human, Placebo-Controlled, Single and Multiple Ascending Dose Study to Evaluate Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Immunogenicity of Intravenous and Subcutaneous Administration of MER511 in Adults With Graves' Disease",2026-09-10,2.0.0
CIT-FINAL-01300,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=11;shape=SOURCE_FOOTER_11,[541],541,resolved,1,GenSci098,2026-09-10,2.0.0
CIT-FINAL-01301,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=11;shape=SOURCE_FOOTER_11,[870],870,resolved,1,"A Phase 1 Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of Single and Multiple Ascending Subcutaneous Doses of GenSci098 in TED Patients",2026-09-10,2.0.0
CIT-FINAL-01302,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=11;shape=SOURCE_FOOTER_11,[897],897,resolved,1,"A Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of Single Ascending Subcutaneous Dose of GenSci098 in Patients With Graves' Disease",2026-09-10,2.0.0
CIT-FINAL-01303,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=11;shape=SOURCE_FOOTER_11,[915],915,resolved,1,"A Randomized, Blinded, Placebo-Controlled, Two-Part, Phase 2 Study to Assess Safety, Tolerability, Pharmacokinetics, and Efficacy of YB-101 in Participants With Graves' Disease",2026-09-10,2.0.0
CIT-FINAL-01304,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=11;shape=SOURCE_FOOTER_11,[164],164,resolved,1,"Safety, pharmacokinetics, and potential benefits of TSH-receptor-specific monoclonal autoantibody K1-70TM in Japanese Graves’ disease patients: results of a phase 1 trial",2026-09-10,2.0.0
CIT-FINAL-01305,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=11;shape=SOURCE_FOOTER_11,[799],799,resolved,1,"K1-70 - A Phase I, Single Ascending Intramuscular Dose or Single Ascending Intravenous Dose, Safety, Tolerability, Pharmacokinetic and Pharmacodynamic Study in Subjects With Graves' Disease",2026-09-10,2.0.0
CIT-FINAL-01306,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=11;shape=SOURCE_FOOTER_11,[253],253,resolved,1,Antigen-Specific Immunotherapy with Thyrotropin Receptor Peptides in Graves' Hyperthyroidism: A Phase I Study,2026-09-10,2.0.0
CIT-FINAL-01307,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=11;shape=SOURCE_FOOTER_11,[800],800,resolved,1,"Safety and Proof of Principle Study of ATX-GD-59 in Male and Female Subjects With Graves' Disease Not Currently Treated With Anti-thyroid Therapy: An Open Label Study, With an Upward Titration Over Five Dose Levels Administered by Intradermal Injection",2026-09-10,2.0.0
CIT-FINAL-01308,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=11;shape=SOURCE_FOOTER_11,[854],854,resolved,1,"A Double-blind, Placebo-controlled, Phase 2 Dose-range Study to Assess the Efficacy and Safety of WP1302 in Preventing Disease Relapse Following Methimazole Withdrawal in Subjects With Graves' Disease",2026-09-10,2.0.0
CIT-FINAL-01309,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=11;shape=SOURCE_FOOTER_11,[619],619,resolved,1,NCT07622368,2026-09-10,2.0.0
CIT-FINAL-01310,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=11;shape=SOURCE_FOOTER_11,[913],913,resolved,1,"A Phase I Clinical Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of Single and Multiple Ascending Doses of IBI3031 in Participants With Thyroid Eye Disease",2026-09-10,2.0.0
CIT-FINAL-01311,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=12;shape=SOURCE_FOOTER_12,[1],1,resolved,1,Programs - Lycia Therapeutics,2026-09-10,2.0.0
CIT-FINAL-01312,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=12;shape=SOURCE_FOOTER_12,[2],2,resolved,1,Graves Disease · Phase I (2025-524053-14-00) | CTIS.eu,2026-09-10,2.0.0
CIT-FINAL-01313,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=12;shape=SOURCE_FOOTER_12,[6],6,resolved,1,Pipeline & Programs - Merida Biosciences,2026-09-10,2.0.0
CIT-FINAL-01314,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=12;shape=SOURCE_FOOTER_12,[7],7,resolved,1,NEXUS Study: A Study to Test Single and Multiple Doses of MER511 Given to Adults With Graves' Disease,2026-09-10,2.0.0
CIT-FINAL-01315,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=12;shape=SOURCE_FOOTER_12,[8],8,resolved,1,OR31-05 Specific and Deep Depletion of anti-TSHR Autoantibodies for the Treatment of Graves’ and Thyroid Eye Disease,2026-09-10,2.0.0
CIT-FINAL-01316,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=12;shape=SOURCE_FOOTER_12,[898],898,resolved,1,"A Phase 1, First-in-Human, Placebo-Controlled, Single and Multiple Ascending Dose Study to Evaluate Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Immunogenicity of Intravenous and Subcutaneous Administration of MER511 in Adults With Graves' Disease",2026-09-10,2.0.0
CIT-FINAL-01317,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=13;shape=SOURCE_FOOTER_13,[6],6,resolved,1,Pipeline & Programs - Merida Biosciences,2026-09-10,2.0.0
CIT-FINAL-01318,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=13;shape=SOURCE_FOOTER_13,[8],8,resolved,1,OR31-05 Specific and Deep Depletion of anti-TSHR Autoantibodies for the Treatment of Graves’ and Thyroid Eye Disease,2026-09-10,2.0.0
CIT-FINAL-01319,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=13;shape=SOURCE_FOOTER_13,[7],7,resolved,1,NEXUS Study: A Study to Test Single and Multiple Doses of MER511 Given to Adults With Graves' Disease,2026-09-10,2.0.0
CIT-FINAL-01320,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=13;shape=SOURCE_FOOTER_13,[898],898,resolved,1,"A Phase 1, First-in-Human, Placebo-Controlled, Single and Multiple Ascending Dose Study to Evaluate Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Immunogenicity of Intravenous and Subcutaneous Administration of MER511 in Adults With Graves' Disease",2026-09-10,2.0.0
CIT-FINAL-01321,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=13;shape=SOURCE_FOOTER_13,[1],1,resolved,1,Programs - Lycia Therapeutics,2026-09-10,2.0.0
CIT-FINAL-01322,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=13;shape=SOURCE_FOOTER_13,[2],2,resolved,1,Graves Disease · Phase I (2025-524053-14-00) | CTIS.eu,2026-09-10,2.0.0
CIT-FINAL-01323,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=15;shape=SOURCE_FOOTER_15,[728],728,resolved,1,TEPEZZA (teprotumumab-trbw) current prescribing information,2026-09-10,2.0.0
CIT-FINAL-01324,presentation_graves_ted_landscape_v2.pptx,PPTX footer,slide=15;shape=SOURCE_FOOTER_15,[729],729,resolved,1,Tepezza EPAR,2026-09-10,2.0.0
