source_id,canonical_id_status,title,issuer_or_journal,publication_or_event_date,year,url,doi,registry_id,source_type,evidence_tier,access_depth,exact_locator_availability,locator,last_verified,r_and_d_implication,reference_text,data_cut,schema_version
867,v2_frozen_registry_record,Effects of Optimal Iodine Supplementation in Anti-thyroid Drug Therapy for Graves' Hyperthyroidism: a Prospective Randomized Controlled Trial,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT06540469,NA (no DOI),NCT06540469,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT06540469; document_id=CTGOV-NCT06540469-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. Effects of Optimal Iodine Supplementation in Anti-thyroid Drug Therapy for Graves' Hyperthyroidism: a Prospective Randomized Controlled Trial. NCT06540469. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT06540469,2026-09-10,2.0.0
868,v2_frozen_registry_record,"Interventional, Open-label, Single-group, Long-term Follow-up Trial of Lu AG22515 in Patients With Moderate-to-severe Thyroid Eye Disease",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT06557850,NA (no DOI),NCT06557850,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT06557850; document_id=CTGOV-NCT06557850-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. Interventional, Open-label, Single-group, Long-term Follow-up Trial of Lu AG22515 in Patients With Moderate-to-severe Thyroid Eye Disease. NCT06557850. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT06557850",2026-09-10,2.0.0
869,v2_frozen_registry_record,"A Phase 1, Open-Label, Single Ascending Dose Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of TEPEZZA Subcutaneous Administration in Healthy Adult Subjects",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT06563856,NA (no DOI),NCT06563856,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT06563856; document_id=CTGOV-NCT06563856-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Phase 1, Open-Label, Single Ascending Dose Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of TEPEZZA Subcutaneous Administration in Healthy Adult Subjects. NCT06563856. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT06563856",2026-09-10,2.0.0
870,v2_frozen_registry_record,"A Phase 1 Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of Single and Multiple Ascending Subcutaneous Doses of GenSci098 in TED Patients",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT06569758,NA (no DOI),NCT06569758,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT06569758; document_id=CTGOV-NCT06569758-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Phase 1 Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of Single and Multiple Ascending Subcutaneous Doses of GenSci098 in TED Patients. NCT06569758. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT06569758",2026-09-10,2.0.0
871,v2_frozen_registry_record,"REVEAL-2 - A Phase 3, Randomized, Double-masked, Placebo-controlled, Efficacy, Safety, and Tolerability Study of VRDN-003 in Participants With Chronic Thyroid Eye Disease (TED)",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT06625398,NA (no DOI),NCT06625398,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT06625398; document_id=CTGOV-NCT06625398-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. REVEAL-2 - A Phase 3, Randomized, Double-masked, Placebo-controlled, Efficacy, Safety, and Tolerability Study of VRDN-003 in Participants With Chronic Thyroid Eye Disease (TED). NCT06625398. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT06625398",2026-09-10,2.0.0
872,v2_frozen_registry_record,"REVEAL-1 - A Phase 3, Randomized, Double-masked, Placebo-controlled, Efficacy, Safety, and Tolerability Study of VRDN-003 in Participants With Active Thyroid Eye Disease (TED)",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT06625411,NA (no DOI),NCT06625411,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT06625411; document_id=CTGOV-NCT06625411-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. REVEAL-1 - A Phase 3, Randomized, Double-masked, Placebo-controlled, Efficacy, Safety, and Tolerability Study of VRDN-003 in Participants With Active Thyroid Eye Disease (TED). NCT06625411. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT06625411",2026-09-10,2.0.0
873,v2_frozen_registry_record,"A Phase 1, Open-label, Single-dose Trial to Evaluate the Pharmacokinetics, Safety and Tolerability of Teprotumumab (High-concentration Formulation) Subcutaneous Administration in Healthy Adult Non-Japanese and Japanese Volunteers",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT06674941,NA (no DOI),NCT06674941,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT06674941; document_id=CTGOV-NCT06674941-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Phase 1, Open-label, Single-dose Trial to Evaluate the Pharmacokinetics, Safety and Tolerability of Teprotumumab (High-concentration Formulation) Subcutaneous Administration in Healthy Adult Non-Japanese and Japanese Volunteers. NCT06674941. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT06674941",2026-09-10,2.0.0
874,v2_frozen_registry_record,"A Prospective, Multicenter, Randomized Controlled Clinical Study on the Efficacy and Safety of Different Methylprednisolone Pulse Therapy Regimens for the Treatment of Graves' Ophthalmopathy",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT06693856,NA (no DOI),NCT06693856,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT06693856; document_id=CTGOV-NCT06693856-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Prospective, Multicenter, Randomized Controlled Clinical Study on the Efficacy and Safety of Different Methylprednisolone Pulse Therapy Regimens for the Treatment of Graves' Ophthalmopathy. NCT06693856. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT06693856",2026-09-10,2.0.0
875,v2_frozen_registry_record,"A Randomized, Double-Blind, Placebo-Controlled, Phase 2b Study to Assess the Efficacy, Safety, and Tolerability of IMVT-1402 as Treatment for Adult Patients With Graves' Disease",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT06727604,NA (no DOI),NCT06727604,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT06727604; document_id=CTGOV-NCT06727604-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Randomized, Double-Blind, Placebo-Controlled, Phase 2b Study to Assess the Efficacy, Safety, and Tolerability of IMVT-1402 as Treatment for Adult Patients With Graves' Disease. NCT06727604. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT06727604",2026-09-10,2.0.0
876,v2_frozen_registry_record,"A Multicentre, Randomized, Double-blinded, Placebo-controlled Phase I/II Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Efficacy of SCTT11 in Healthy Participants and Participants with Moderate-to-severe Thyroid Eye Disease",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT06769984,NA (no DOI),NCT06769984,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT06769984; document_id=CTGOV-NCT06769984-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Multicentre, Randomized, Double-blinded, Placebo-controlled Phase I/II Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Efficacy of SCTT11 in Healthy Participants and Participants with Moderate-to-severe Thyroid Eye Disease. NCT06769984. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT06769984",2026-09-10,2.0.0
877,v2_frozen_registry_record,"A Randomized, Double-masked, Controlled, Safety and Tolerability Study of VRDN-003 in Participants With Thyroid Eye Disease (TED)",ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT06812325,NA (no DOI),NCT06812325,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT06812325; document_id=CTGOV-NCT06812325-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,"ClinicalTrials.gov. A Randomized, Double-masked, Controlled, Safety and Tolerability Study of VRDN-003 in Participants With Thyroid Eye Disease (TED). NCT06812325. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT06812325",2026-09-10,2.0.0
878,v2_frozen_registry_record,Clinical Study on the Combined Use of Tocilizumab and Flupentixol-Melitracen in the Treatment of Thyroid-Associated Ophthalmopathy: A Prospective Exploratory Study,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT06927375,NA (no DOI),NCT06927375,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT06927375; document_id=CTGOV-NCT06927375-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. Clinical Study on the Combined Use of Tocilizumab and Flupentixol-Melitracen in the Treatment of Thyroid-Associated Ophthalmopathy: A Prospective Exploratory Study. NCT06927375. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT06927375,2026-09-10,2.0.0
879,v2_frozen_registry_record,An Open-Label Biomarker Study of BHV-1300 in Graves' Disease,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT06980649,NA (no DOI),NCT06980649,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT06980649; document_id=CTGOV-NCT06980649-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. An Open-Label Biomarker Study of BHV-1300 in Graves' Disease. NCT06980649. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT06980649,2026-09-10,2.0.0
880,v2_frozen_registry_record,An Open-label Phase 2 Study to Investigate the Efficacy and Safety of Rilzabrutinib in Adult Participants With Graves' Disease,ClinicalTrials.gov,2026-09-10 registry cut,2026,https://clinicaltrials.gov/study/NCT06984627,NA (no DOI),NCT06984627,official trial registry,A1 official registry,Frozen full protocol record; no posted results at data cut,Yes (canonical frozen JSON record plus deterministic trial-table row locator),frozen_trial_registry_documents_v2.jsonl::trial_id=NCT06984627; document_id=CTGOV-NCT06984627-CUT-2026-09-10,2026-09-10 frozen registry cut,Controls trial protocol/status and posted registry results for this release; no cross-trial efficacy ranking.,ClinicalTrials.gov. An Open-label Phase 2 Study to Investigate the Efficacy and Safety of Rilzabrutinib in Adult Participants With Graves' Disease. NCT06984627. Frozen record at 2026-09-10. https://clinicaltrials.gov/study/NCT06984627,2026-09-10,2.0.0
